tweet,0,1,2
partial road closure highway mary to junction of milepost,False,True,False
partial road sidewalk closure east side main block morning building demolition pls use caution area,False,True,False
partnering deliver aid rural community development cdfis must apply,True,False,False
partners civil society play key roles developing uschina relationship ties,True,False,False
partners crime mike schaffer mbphotopass,True,False,False
partners launch geico eleague amateur series gt gt full release,True,False,False
partners understand extent delay please direct message us service tag computer,True,False,False
parts highway closed directions starting tonight here expect gt gt,False,True,False
parts iowa still experiencing partially covered roadways roads may slick areas slow buckle,False,True,False
passenger van fuel truck collide dia several injured crash via,False,True,False
passengers aboard flight subdued man tried opening exit door,True,False,False
passengers safe scenario well if car traveling fast object,True,False,False
passing lane blocked terry mt highway i eastbound terry mt overpass milepost,False,True,False
past field cows left walnut trees getting directions new workshop amish,True,False,False
past military tree blocking eb travel lanes hrtraffic,False,True,False
pastor erickson miney miney tiny time town chester chester avenue paul rigggaaal blvd thats saturday aka brown town,True,False,False
pastor rude restaurant receipt goes viral i give god get,True,False,False
pat thighs barder takes jog around bases plasters fence powerofpizza lunneystillsquatsmore,True,False,False
pat tillman definition hero amp continues honor legacy,True,False,False
pat tillman got statue magnificent,True,False,False
patent applications filed patents issued new inventions disclosures usdaresults,True,False,False
patent artwork get much cooler tapping guitar tdih,True,False,False
patent holder author amp uspto exec pam isom joined women leaders more isom,True,False,False
patrick day ideas for your restaurant blogs,True,False,False
patrick sorry hear are talking xps machine let us know issue facing,True,False,False
patriots liberals obviously need take look we need come together eliminate antifa scum,True,False,False
pattullo brg nb king george blvd heavy top peterson hill bridge earlier collision,False,False,True
pattullo bridge cleared accident northbound south end traffic busy king george blvd nb scott rd,False,True,True
pattullo bridge cleared earlier incident all lanes open directions,False,True,True
pattullo update clear crash northbound heavy volume king george scott road bridgeview drive onto surreybc,False,True,False
paul farmer one amazing people i ever met he recently spoke work,True,False,False
paul mccartney in new jersey meet brian ray the man who plays bass park,True,False,False
paul norman talking company heart soul,True,False,False
paul steger named director welcome hokienation,True,False,False
paul want make sure get best service possible can dm us issue help,True,False,False
paulo going work assistant cook cruise ship first time looking advice chef,True,False,False
paving highway highway milton vt btv continues mid afternoon expect delays i exit interchange,False,True,False
paving operations roadway reduced one lane spokane hwy both w francis ave n country homes blvd traffic,False,True,False
paving project begins vt belvidere berkshire starting thru single lane traffic delays,False,True,False
paving resumes rd berlin vt night delays likely,False,True,False
paving st sw eb rhl blocked bow tr stayleft slow sarcee yyctraffic yycroads,False,True,False
